Site Name,North Shore,North Shore,North Shore,Ipswich Rain Gauge
Isco Quantity,Level,Velocity,Flow Rate,Rainfall
Label,Level,Velocity,Flow Rate,Rainfall
Units,in,ft/s,gpm,in
Resolution,0.1,0.1,0.1,0.1
Significant Digits,0,0,0,0
,,,,
4/18/2019 9:45,11.533,1.383,927.018,0
4/18/2019 10:00,11.593,1.365,920.976,0
4/18/2019 10:15,11.624,1.506,1019.11,0
4/18/2019 10:30,11.715,1.423,972.986,0
4/18/2019 10:45,11.731,1.457,997.887,0
4/18/2019 11:00,11.539,1.441,966.549,0
4/18/2019 11:15,11.593,1.41,951.221,0
4/18/2019 11:30,11.392,1.284,846.933,0
4/18/2019 11:45,11.467,1.283,853.529,0
4/18/2019 12:00,11.735,1.419,972.422,0
4/18/2019 12:15,11.91,1.381,964.162,0
4/18/2019 12:30,11.625,1.518,1027.88,0
4/18/2019 12:45,11.401,1.438,949.196,0
4/18/2019 13:00,11.335,1.354,887.266,0
4/18/2019 13:15,11.499,1.442,962.416,0
4/18/2019 13:30,11.177,1.379,887.288,0
4/18/2019 13:45,11.328,1.378,902.037,0
4/18/2019 14:00,11.438,1.335,885.41,0
4/18/2019 14:15,11.459,1.389,922.874,0
4/18/2019 14:30,11.283,1.314,855.883,0
4/18/2019 14:45,11.085,1.254,798.015,0
4/18/2019 15:00,11.052,1.279,811.393,0
4/18/2019 15:15,10.912,1.264,788.337,0
4/18/2019 15:30,10.964,1.395,875.723,0
4/18/2019 15:45,11.034,1.342,849.187,0
4/18/2019 16:00,10.869,1.177,730.124,0
4/18/2019 16:15,10.797,1.208,742.868,0
4/18/2019 16:30,10.905,1.224,763.096,0
4/18/2019 16:45,11.097,1.255,800.325,0
4/18/2019 17:00,11.144,1.264,810.033,0
4/18/2019 17:15,11.172,1.289,828.971,0
4/18/2019 17:30,11.114,1.253,800.599,0
4/18/2019 17:45,11.095,1.23,784.009,0
4/18/2019 18:00,10.981,1.346,846.668,0
4/18/2019 18:15,11.133,1.212,775.753,0
4/18/2019 18:30,11.182,1.269,817.128,0
4/18/2019 18:45,11.28,1.235,803.937,0
4/18/2019 19:00,11.335,1.361,892.07,0
4/18/2019 19:15,11.126,1.305,835.057,0
4/18/2019 19:30,11.441,1.369,907.66,0
4/18/2019 19:45,11.442,1.236,819.681,0
4/18/2019 20:00,11.188,1.316,847.811,0
4/18/2019 20:15,11.166,1.387,891.228,0
4/18/2019 20:30,11.107,1.341,856.124,0
4/18/2019 20:45,10.993,1.284,808.69,0
4/18/2019 21:00,11.098,1.253,798.774,0
4/18/2019 21:15,11.077,1.416,900.646,0
4/18/2019 21:30,10.974,1.228,771.626,0
4/18/2019 21:45,10.872,1.329,825.236,0
4/18/2019 22:00,10.809,1.27,782.351,0
4/18/2019 22:15,10.902,1.239,771.857,0
4/18/2019 22:30,10.908,1.274,794.285,0
4/18/2019 22:45,10.842,1.289,797.556,0
4/18/2019 23:00,10.506,1.166,692.332,0
4/18/2019 23:15,10.514,1.225,727.902,0
4/18/2019 23:30,10.442,1.208,711.378,0
4/18/2019 23:45,10.351,1.175,683.656,0
4/19/2019 0:00,10.367,1.183,690.127,0
4/19/2019 0:15,10.104,1.165,656.537,0
4/19/2019 0:30,10.203,1.215,693.721,0
4/19/2019 0:45,10.213,1.237,707.379,0
4/19/2019 1:00,9.957,1.198,662.496,0
4/19/2019 1:15,10.052,1.169,654.286,0
4/19/2019 1:30,9.999,1.209,672.103,0
4/19/2019 1:45,9.806,1.167,632.266,0
4/19/2019 2:00,9.662,1.148,610.084,0
4/19/2019 2:15,9.788,1.088,588.248,0
4/19/2019 2:30,9.734,1.162,623.299,0
4/19/2019 2:45,9.862,1.092,596.147,0
4/19/2019 3:00,9.572,1.086,569.557,0
4/19/2019 3:15,9.528,1.075,560.529,0
4/19/2019 3:30,9.637,1.09,576.996,0
4/19/2019 3:45,9.596,1.107,582.698,0
4/19/2019 4:00,9.456,1.144,590.653,0
4/19/2019 4:15,9.727,1.127,604.123,0
4/19/2019 4:30,9.441,1.052,541.909,0
4/19/2019 4:45,9.646,1.188,629.767,0
4/19/2019 5:00,9.729,1.109,594.781,0
4/19/2019 5:15,9.567,1.147,601.291,0
4/19/2019 5:30,9.62,1.127,595.255,0
4/19/2019 5:45,9.816,1.14,618.755,0
4/19/2019 6:00,9.87,1.128,616.69,0
4/19/2019 6:15,9.967,1.244,688.787,0
4/19/2019 6:30,10.114,1.277,720.885,0
4/19/2019 6:45,10.257,1.246,716.656,0
4/19/2019 7:00,11.008,1.339,844.498,0
4/19/2019 7:15,10.915,1.287,802.964,0
4/19/2019 7:30,11.087,1.26,802.086,0
4/19/2019 7:45,11.227,1.406,909.904,0
4/19/2019 8:00,11.272,1.238,805.519,0
4/19/2019 8:15,11.491,1.418,945.999,0
4/19/2019 8:30,11.433,1.368,906.151,0
4/19/2019 8:45,11.607,1.361,919.634,0
4/19/2019 9:00,11.497,1.412,942.094,0
4/19/2019 9:15,11.539,1.414,948.333,0
4/19/2019 9:30,11.482,1.328,884.966,0
4/19/2019 9:45,11.692,1.312,894.618,0
4/19/2019 10:00,11.577,1.435,966.518,0
4/19/2019 10:15,11.602,1.388,937.008,0
4/19/2019 10:30,11.398,1.444,953.016,0
4/19/2019 10:45,11.429,0,956.383,0
4/19/2019 11:00,11.489,1.314,876.288,0
4/19/2019 11:15,11.617,1.343,908.635,0
4/19/2019 11:30,11.533,1.388,930.096,0
4/19/2019 11:45,11.427,1.327,878.881,0
4/19/2019 12:00,11.365,1.247,820.193,0
4/19/2019 12:15,11.271,1.274,828.671,0
4/19/2019 12:30,11.316,1.372,897.246,0
4/19/2019 12:45,11.223,1.242,803.755,0
4/19/2019 13:00,11.631,1.274,862.731,0
4/19/2019 13:15,11.479,1.433,954.115,0
4/19/2019 13:30,11.539,1.32,885.121,0
4/19/2019 13:45,11.309,1.338,874.421,0
4/19/2019 14:00,11.354,1.375,902.744,0
4/19/2019 14:15,11.437,1.42,941.331,0
4/19/2019 14:30,11.257,1.278,830.342,0
4/19/2019 14:45,11.015,1.192,752.953,0
4/19/2019 15:00,11.064,1.277,811.075,0
4/19/2019 15:15,11.099,1.375,876.552,0
4/19/2019 15:30,11.041,1.327,840.731,0
4/19/2019 15:45,11.084,1.33,846.834,0
4/19/2019 16:00,11.192,1.149,740.413,0
4/19/2019 16:15,11.046,1.297,821.698,0
4/19/2019 16:30,10.887,1.228,763.515,0
4/19/2019 16:45,10.912,1.301,811.228,0
4/19/2019 17:00,11.078,1.225,779.034,0
4/19/2019 17:15,11.137,1.31,838.872,0
4/19/2019 17:30,11.009,1.344,847.884,0
4/19/2019 17:45,10.825,1.315,811.527,0
4/19/2019 18:00,10.825,1.202,741.671,0
4/19/2019 18:15,10.98,1.267,796.832,0
4/19/2019 18:30,11.015,1.367,863.355,0
4/19/2019 18:45,11.011,1.33,839.345,0
4/19/2019 19:00,10.995,1.39,875.796,0
4/19/2019 19:15,11.061,1.224,776.776,0
4/19/2019 19:30,11.082,1.365,868.746,0
4/19/2019 19:45,10.952,1.285,805.353,0
4/19/2019 20:00,10.885,1.27,789.597,0
4/19/2019 20:15,11.217,1.262,815.77,0
4/19/2019 20:30,11.29,1.285,838.084,0
4/19/2019 20:45,11.124,1.28,818.499,0
4/19/2019 21:00,11.126,1.352,865.042,0
4/19/2019 21:15,10.915,1.231,767.906,0
4/19/2019 21:30,10.718,1.155,703.453,0
4/19/2019 21:45,10.69,1.15,698.174,0
4/19/2019 22:00,10.747,1.227,750.387,0
4/19/2019 22:15,10.668,1.328,804.048,0
4/19/2019 22:30,10.451,1.321,778.796,0
4/19/2019 22:45,10.496,1.303,772.723,0
4/19/2019 23:00,10.428,1.182,694.685,0
4/19/2019 23:15,10.489,1.277,756.517,0
4/19/2019 23:30,10.213,1.25,714.82,0
4/19/2019 23:45,10.289,1.252,723.218,0
4/20/2019 0:00,10.065,1.159,649.846,0
4/20/2019 0:15,10.132,1.143,646.951,0
4/20/2019 0:30,10.151,1.163,659.751,0
4/20/2019 0:45,10.113,1.198,676.165,0
4/20/2019 1:00,9.983,1.179,654.013,0.04
4/20/2019 1:15,10.033,1.268,708.366,0
4/20/2019 1:30,9.882,1.188,650.577,0
4/20/2019 1:45,9.983,1.197,664.289,0
4/20/2019 2:00,9.764,1.119,602.906,0
4/20/2019 2:15,10.034,1.21,676.158,0
4/20/2019 2:30,9.909,1.116,613.231,0
4/20/2019 2:45,9.71,1.063,568.415,0
4/20/2019 3:00,9.722,1.099,588.477,0
4/20/2019 3:15,9.669,1.066,567.034,0
4/20/2019 3:30,9.53,1.032,538.324,0
4/20/2019 3:45,9.414,1.053,540.372,0
4/20/2019 4:00,9.65,1.058,561.054,0
4/20/2019 4:15,9.629,1.156,611.04,0
4/20/2019 4:30,9.452,1.016,523.908,0
4/20/2019 4:45,9.254,1.048,525.664,0
4/20/2019 5:00,9.365,1.012,515.554,0
4/20/2019 5:15,9.504,1.081,561.535,0
4/20/2019 5:30,9.591,1.085,570.973,0
4/20/2019 5:45,9.35,1.041,529.368,0
4/20/2019 6:00,9.373,1.02,520.246,0
4/20/2019 6:15,9.619,1.111,586.97,0
4/20/2019 6:30,9.767,1.125,606.101,0
4/20/2019 6:45,9.761,1.084,583.55,0
4/20/2019 7:00,9.908,1.082,594.63,0
4/20/2019 7:15,9.916,1.111,610.793,0
4/20/2019 7:30,10.219,1.148,656.936,0
4/20/2019 7:45,10.304,1.145,662.685,0
4/20/2019 8:00,10.596,1.188,712.962,0
4/20/2019 8:15,10.597,1.181,709.272,0
4/20/2019 8:30,10.684,1.301,789.3,0
4/20/2019 8:45,10.993,1.352,851.453,0
4/20/2019 9:00,10.907,1.171,730.134,0
4/20/2019 9:15,11.146,1.252,802.688,0
4/20/2019 9:30,11.128,1.303,833.654,0
4/20/2019 9:45,11.271,1.212,788.775,0.01
4/20/2019 10:00,11.3,1.255,819.157,0
4/20/2019 10:15,11.51,1.374,918.095,0
4/20/2019 10:30,11.461,1.26,837.422,0
4/20/2019 10:45,11.654,1.39,943.712,0.04
4/20/2019 11:00,11.407,1.421,938.932,0.04
4/20/2019 11:15,11.729,1.428,977.839,0
4/20/2019 11:30,11.848,1.288,893.65,0
4/20/2019 11:45,11.873,1.395,970.224,0
4/20/2019 12:00,11.819,1.356,937.765,0
4/20/2019 12:15,11.797,1.408,971.196,0
4/20/2019 12:30,11.573,1.342,903.394,0
4/20/2019 12:45,11.509,1.337,893.262,0
4/20/2019 13:00,11.6,1.319,890.524,0
4/20/2019 13:15,11.581,1.314,884.957,0
4/20/2019 13:30,11.556,1.161,779.978,0
4/20/2019 13:45,11.448,1.344,892.341,0
4/20/2019 14:00,11.438,1.333,883.768,0.01
4/20/2019 14:15,11.519,1.266,846.958,0
4/20/2019 14:30,11.746,1.332,913.637,0
4/20/2019 14:45,11.625,1.35,913.746,0
4/20/2019 15:00,11.519,1.259,842.26,0.02
4/20/2019 15:15,11.185,1.353,871.392,0.01
4/20/2019 15:30,11.18,1.273,819.5,0
4/20/2019 15:45,11.09,1.265,806.048,0
4/20/2019 16:00,11.078,1.264,803.959,0
4/20/2019 16:15,11.12,1.28,818.045,0
4/20/2019 16:30,11.258,1.276,829.008,0
4/20/2019 16:45,10.847,1.101,681.229,0
4/20/2019 17:00,11.052,1.174,744.468,0
4/20/2019 17:15,11.018,1.254,792.162,0
4/20/2019 17:30,10.879,1.167,724.785,0
4/20/2019 17:45,10.935,1.238,774.549,0
4/20/2019 18:00,10.953,1.323,829.107,0
4/20/2019 18:15,11.103,1.199,764.714,0
4/20/2019 18:30,11.072,1.299,825.406,0.01
4/20/2019 18:45,10.991,1.273,801.298,0
4/20/2019 19:00,11.295,1.339,873.617,0
4/20/2019 19:15,10.959,1.213,761.144,0.01
4/20/2019 19:30,10.981,1.162,730.862,0
4/20/2019 19:45,10.95,1.229,770.128,0.01
4/20/2019 20:00,11.058,1.253,795.336,0
4/20/2019 20:15,10.938,1.309,819.147,0
4/20/2019 20:30,10.946,1.239,776.17,0
4/20/2019 20:45,10.976,1.18,741.445,0
4/20/2019 21:00,11.005,1.176,741.628,0
4/20/2019 21:15,10.821,1.238,764.012,0
4/20/2019 21:30,11.144,1.309,839.055,0
4/20/2019 21:45,11.07,1.265,803.684,0
4/20/2019 22:00,10.71,1.274,775.233,0.01
4/20/2019 22:15,10.915,1.265,789.276,0
4/20/2019 22:30,10.581,1.093,654.82,0
4/20/2019 22:45,10.51,1.225,727.672,0
4/20/2019 23:00,10.533,1.185,705.979,0
4/20/2019 23:15,10.515,1.194,709.408,0
4/20/2019 23:30,10.343,1.123,653.189,0
4/20/2019 23:45,10.308,1.183,684.706,0
4/21/2019 0:00,10.028,1.133,632.561,0
4/21/2019 0:15,10.263,1.23,707.986,0
4/21/2019 0:30,10.057,1.083,607.039,0
4/21/2019 0:45,10.145,1.114,631.551,0
4/21/2019 1:00,9.966,1.094,605.344,0
4/21/2019 1:15,9.885,1.127,616.96,0
4/21/2019 1:30,9.978,1.172,649.773,0
4/21/2019 1:45,9.794,1.09,589.469,0
4/21/2019 2:00,9.986,1.107,614.513,0
4/21/2019 2:15,9.956,1.106,611.712,0
4/21/2019 2:30,9.889,1.145,627.266,0
4/21/2019 2:45,9.663,1.131,600.802,0.01
4/21/2019 3:00,9.7,1.197,639.108,0
4/21/2019 3:15,9.811,1.076,583.623,0
4/21/2019 3:30,9.697,1.12,597.922,0
4/21/2019 3:45,9.49,1.052,545.808,0
4/21/2019 4:00,9.723,1.108,593.526,0.01
4/21/2019 4:15,9.624,1.115,589.245,0
4/21/2019 4:30,9.882,1.141,624.619,0
4/21/2019 4:45,9.52,1.046,544.882,0
4/21/2019 5:00,9.365,1.029,524.151,0
4/21/2019 5:15,9.63,1.014,536.405,0
4/21/2019 5:30,9.59,1.049,551.758,0
4/21/2019 5:45,9.847,1.107,603.114,0
4/21/2019 6:00,10.122,1.149,649.517,0
4/21/2019 6:15,9.689,1.115,594.411,0
4/21/2019 6:30,9.669,1.047,556.533,0
4/21/2019 6:45,9.815,1.14,618.615,0
4/21/2019 7:00,9.69,1.073,571.973,0
4/21/2019 7:15,9.832,1.127,612.814,0
4/21/2019 7:30,9.988,1.167,648.162,0
4/21/2019 7:45,10.094,1.192,670.904,0
4/21/2019 8:00,10.441,1.183,696.457,0.01
4/21/2019 8:15,10.615,1.239,745.505,0
4/21/2019 8:30,10.79,1.285,789.705,0.01
4/21/2019 8:45,10.983,1.25,786.483,0
4/21/2019 9:00,11.385,1.356,893.889,0
4/21/2019 9:15,11.089,1.284,817.983,0
4/21/2019 9:30,11.612,1.338,904.686,0
4/21/2019 9:45,11.646,1.3,881.779,0
4/21/2019 10:00,11.598,1.321,891.387,0
4/21/2019 10:15,11.516,1.373,918.058,0
4/21/2019 10:30,11.621,1.263,854.433,0
4/21/2019 10:45,11.83,1.396,966.399,0
4/21/2019 11:00,11.886,1.404,977.556,0
4/21/2019 11:15,11.626,1.421,962.139,0
4/21/2019 11:30,11.615,1.342,907.686,0
4/21/2019 11:45,11.674,1.382,940.462,0
4/21/2019 12:00,11.551,1.261,846.776,0
4/21/2019 12:15,11.675,1.338,910.531,0
4/21/2019 12:30,11.536,1.297,869.488,0
4/21/2019 12:45,11.484,1.395,929.364,0
4/21/2019 13:00,11.112,1.209,771.885,0
4/21/2019 13:15,11.499,1.29,861.087,0
4/21/2019 13:30,11.278,1.475,960.065,0
4/21/2019 13:45,11.148,1.309,839.545,0
4/21/2019 14:00,11.119,1.285,821.482,0
4/21/2019 14:15,11.596,1.326,894.482,0
4/21/2019 14:30,11.071,1.219,774.772,0
4/21/2019 14:45,10.877,1.323,821.853,0
4/21/2019 15:00,10.841,1.388,858.487,0
4/21/2019 15:15,10.825,1.145,706.997,0
4/21/2019 15:30,10.669,1.259,762.714,0
4/21/2019 15:45,10.503,1.267,751.822,0
4/21/2019 16:00,10.714,1.344,818.225,0
4/21/2019 16:15,10.505,1.303,773.389,0
4/21/2019 16:30,10.662,1.325,802.107,0
4/21/2019 16:45,10.758,1.206,738.221,0
4/21/2019 17:00,10.531,1.201,714.961,0
4/21/2019 17:15,10.751,1.292,790.441,0
4/21/2019 17:30,10.516,1.203,715.148,0
4/21/2019 17:45,10.739,1.225,748.049,0
4/21/2019 18:00,10.578,1.229,736.094,0
4/21/2019 18:15,10.623,1.277,769.155,0
4/21/2019 18:30,10.769,1.173,718.911,0
4/21/2019 18:45,10.706,1.195,727.354,0
4/21/2019 19:00,10.687,1.265,767.836,0
4/21/2019 19:15,10.704,1.297,789.012,0
4/21/2019 19:30,10.899,1.224,762.628,0
4/21/2019 19:45,10.823,1.278,788.465,0
4/21/2019 20:00,11.106,1.253,800.004,0
4/21/2019 20:15,11.427,1.398,925.716,0
4/21/2019 20:30,11.44,1.364,904.369,0
4/21/2019 20:45,11.145,1.319,845.923,0
4/21/2019 21:00,10.941,1.231,770.323,0
4/21/2019 21:15,10.982,1.294,814.164,0
4/21/2019 21:30,10.819,1.348,831.699,0
4/21/2019 21:45,10.768,1.219,747.016,0
4/21/2019 22:00,10.694,1.144,695.124,0
4/21/2019 22:15,10.543,1.196,713.173,0
4/21/2019 22:30,10.512,1.143,678.835,0
4/21/2019 22:45,10.502,1.196,709.541,0
4/21/2019 23:00,10.147,1.184,671.505,0
4/21/2019 23:15,10.278,1.177,678.473,0
4/21/2019 23:30,10.276,1.177,678.368,0
4/21/2019 23:45,10.088,1.123,631.753,0
4/22/2019 0:00,9.781,1.135,613.019,0
4/22/2019 0:15,9.778,1.161,626.593,0
4/22/2019 0:30,9.742,1.161,623.415,0
4/22/2019 0:45,9.668,1.163,618.583,0
4/22/2019 1:00,9.804,1.154,625.184,0
4/22/2019 1:15,9.619,1.198,632.498,0
4/22/2019 1:30,9.557,1.098,575.084,0
4/22/2019 1:45,9.379,1.099,561,0
4/22/2019 2:00,9.551,1.066,557.654,0
4/22/2019 2:15,9.36,1.096,558.166,0
4/22/2019 2:30,9.499,1.164,604.384,0
4/22/2019 2:45,9.545,1.119,584.842,0
4/22/2019 3:00,9.303,1.071,540.804,0
4/22/2019 3:15,9.299,1.085,547.497,0
4/22/2019 3:30,9.507,1.138,591.828,0
4/22/2019 3:45,9.431,1.046,537.773,0
4/22/2019 4:00,9.237,1.054,527.437,0
4/22/2019 4:15,9.197,1.075,534.469,0
4/22/2019 4:30,9.461,1.079,557.167,0
4/22/2019 4:45,9.238,1.011,505.69,0
4/22/2019 5:00,9.234,1.096,547.996,0
4/22/2019 5:15,9.407,1.047,536.637,0
4/22/2019 5:30,9.61,1.071,564.802,0
4/22/2019 5:45,9.613,1.085,572.515,0
4/22/2019 6:00,9.847,1.214,661.338,0
4/22/2019 6:15,9.876,1.113,608.735,0
4/22/2019 6:30,10.006,1.115,620.784,0
4/22/2019 6:45,10.387,1.232,720.154,0
4/22/2019 7:00,10.576,1.207,722.553,0
4/22/2019 7:15,10.918,1.213,757.204,0
4/22/2019 7:30,11.415,1.351,893.382,0
4/22/2019 7:45,11.849,1.359,942.473,0
4/22/2019 8:00,11.853,1.456,1010.23,0
4/22/2019 8:15,11.841,1.486,1029.96,0
4/22/2019 8:30,11.797,1.288,888.616,0
4/22/2019 8:45,11.589,1.267,854.456,0
4/22/2019 9:00,11.457,1.327,881.509,0
4/22/2019 9:15,11.489,1.167,778.001,0
4/22/2019 9:30,11.123,1.336,854.121,0
4/22/2019 9:45,11.416,1.426,943.151,0
4/22/2019 10:00,11.387,1.264,832.961,0
4/22/2019 10:15,11.262,1.292,839.377,0
4/22/2019 10:30,11.581,1.34,903.036,0
4/22/2019 10:45,11.627,1.395,944.412,0
4/22/2019 11:00,11.474,1.313,873.939,0
4/22/2019 11:15,11.329,1.248,817.564,0
4/22/2019 11:30,11.295,1.277,832.815,0
4/22/2019 11:45,11.13,1.294,828.305,0
4/22/2019 12:00,11.004,1.236,779.291,0
4/22/2019 12:15,11.342,1.366,896.142,0
4/22/2019 12:30,11.36,1.294,850.153,0
4/22/2019 12:45,10.792,1.279,786.123,0
4/22/2019 13:00,10.867,1.266,785.501,0
4/22/2019 13:15,11.157,1.28,821.831,0
4/22/2019 13:30,11.256,1.328,862.591,0
4/22/2019 13:45,10.897,1.263,786.325,0
4/22/2019 14:00,11.098,1.357,865.089,0
4/22/2019 14:15,10.749,1.316,805.001,0
4/22/2019 14:30,11.008,1.283,809.747,0.07
4/22/2019 14:45,10.719,1.263,769.772,0.09
4/22/2019 15:00,11.093,1.339,853.124,0.06
4/22/2019 15:15,11.748,1.426,978.733,0.04
4/22/2019 15:30,11.952,1.308,917.418,0.03
4/22/2019 15:45,12.065,1.489,1057.35,0.05
4/22/2019 16:00,12.288,1.529,1111.19,0.02
4/22/2019 16:15,12.239,1.489,1076.71,0.01
4/22/2019 16:30,12.17,1.348,967.262,0
4/22/2019 16:45,12.214,1.492,1075.61,0.01
4/22/2019 17:00,12.122,1.356,968.351,0
4/22/2019 17:15,12.021,1.412,997.7,0.01
4/22/2019 17:30,12.184,1.292,928.763,0.02
4/22/2019 17:45,12.023,1.434,1013.75,0.02
4/22/2019 18:00,11.82,1.354,936.498,0
4/22/2019 18:15,11.761,1.38,948.575,0.02
4/22/2019 18:30,12.014,1.342,947.457,0.01
4/22/2019 18:45,12.115,1.459,1040.98,0.02
4/22/2019 19:00,12.32,1.523,1110.24,0.04
4/22/2019 19:15,12.239,1.472,1064.15,0.01
4/22/2019 19:30,12.443,1.537,1134.22,0.06
4/22/2019 19:45,12.738,1.457,1107.91,0.02
4/22/2019 20:00,12.71,1.463,1109.25,0.02
4/22/2019 20:15,13.064,1.403,1100.66,0.06
4/22/2019 20:30,13.226,1.564,1245.46,0.04
4/22/2019 20:45,13.41,1.479,1198.33,0.08
4/22/2019 21:00,13.447,1.686,1370.43,0.1
4/22/2019 21:15,13.73,1.708,1424.11,0.07
4/22/2019 21:30,14.038,1.776,1521.72,0.06
4/22/2019 21:45,14.226,1.769,1539.99,0.03
4/22/2019 22:00,14.378,1.834,1617.54,0.02
4/22/2019 22:15,14.485,1.934,1720.76,0.01
4/22/2019 22:30,14.301,1.81,1585.53,0.01
4/22/2019 22:45,14.034,1.858,1591.28,0.01
4/22/2019 23:00,13.96,1.858,1581.06,0
4/22/2019 23:15,13.684,1.77,1469.99,0
4/22/2019 23:30,13.564,1.782,1464.33,0.02
4/22/2019 23:45,13.492,1.765,1440.79,0.02
4/23/2019 0:00,13.376,1.57,1268.14,0.01
4/23/2019 0:15,13.442,1.748,1420.48,0
4/23/2019 0:30,13.376,1.77,1429.35,0
4/23/2019 0:45,13.214,1.745,1388.36,0
4/23/2019 1:00,13.045,1.688,1321.95,0
4/23/2019 1:15,13.105,1.698,1337.14,0
4/23/2019 1:30,12.914,1.634,1263.56,0
4/23/2019 1:45,12.908,1.682,1299.94,0
4/23/2019 2:00,12.763,1.597,1216.74,0
4/23/2019 2:15,12.707,1.644,1245.77,0
4/23/2019 2:30,12.518,1.571,1168.27,0
4/23/2019 2:45,12.567,1.527,1141.61,0
4/23/2019 3:00,12.768,1.565,1193.4,0
4/23/2019 3:15,12.483,1.515,1122.77,0
4/23/2019 3:30,12.537,1.621,1207.67,0
4/23/2019 3:45,12.471,1.604,1187.52,0
4/23/2019 4:00,12.386,1.546,1134.5,0
4/23/2019 4:15,12.378,1.593,1167.8,0
4/23/2019 4:30,12.419,1.479,1089.41,0
4/23/2019 4:45,12.424,1.6,1178.54,0
4/23/2019 5:00,12.381,1.496,1097.51,0
4/23/2019 5:15,12.217,1.502,1083.37,0.01
4/23/2019 5:30,12.526,1.568,1167.19,0.04
4/23/2019 5:45,12.544,1.587,1183.66,0.1
4/23/2019 6:00,12.857,1.63,1253.96,0.02
4/23/2019 6:15,13.058,1.606,1259.47,0
4/23/2019 6:30,13.435,1.659,1346.92,0
4/23/2019 6:45,13.495,1.758,1435.96,0
4/23/2019 7:00,13.498,1.757,1435.55,0.01
4/23/2019 7:15,13.749,1.724,1440.21,0.02
4/23/2019 7:30,13.717,1.691,1408.42,0
4/23/2019 7:45,13.867,1.724,1455.27,0
4/23/2019 8:00,14.006,1.748,1493.74,0
4/23/2019 8:15,13.837,1.754,1476.53,0
4/23/2019 8:30,14.08,1.783,1533.01,0
4/23/2019 8:45,13.999,1.774,1512.77,0
4/23/2019 9:00,13.758,1.614,1348.95,0.01
4/23/2019 9:15,13.834,1.742,1466.02,0
4/23/2019 9:30,13.776,1.803,1509.48,0
4/23/2019 9:45,13.591,1.814,1494,0
4/23/2019 10:00,13.543,1.617,1325.94,0
4/23/2019 10:15,13.781,1.768,1481.05,0
4/23/2019 10:30,13.876,1.783,1506.05,0
4/23/2019 10:45,13.837,1.784,1501.85,0
4/23/2019 11:00,13.817,1.67,1403.3,0
4/23/2019 11:15,13.761,1.78,1488.69,0
4/23/2019 11:30,13.626,1.622,1340.06,0
4/23/2019 11:45,13.557,1.674,1374.92,0
4/23/2019 12:00,13.638,1.738,1437.86,0
4/23/2019 12:15,13.613,1.703,1405.53,0
4/23/2019 12:30,13.681,1.758,1459.47,0
4/23/2019 12:45,13.649,1.757,1454.54,0
4/23/2019 13:00,13.748,1.744,1457.14,0
4/23/2019 13:15,13.528,1.735,1421,0
4/23/2019 13:30,13.511,1.668,1364.39,0
4/23/2019 13:45,13.366,1.67,1347.73,0
4/23/2019 14:00,13.4,1.634,1322.63,0
4/23/2019 14:15,13.441,1.761,1430.55,0
4/23/2019 14:30,13.188,1.646,1306.84,0
4/23/2019 14:45,13.196,1.672,1328.03,0
4/23/2019 15:00,13.295,1.663,1332.95,0
4/23/2019 15:15,13.072,1.62,1272.19,0
4/23/2019 15:30,13.198,1.588,1261.56,0
4/23/2019 15:45,13.258,1.623,1296.93,0
4/23/2019 16:00,13.134,1.668,1316.88,0
4/23/2019 16:15,13.13,1.564,1234.59,0
4/23/2019 16:30,13.284,1.634,1308.94,0
4/23/2019 16:45,13.113,1.714,1351.25,0
4/23/2019 17:00,13.249,1.661,1325.61,0
4/23/2019 17:15,13.571,1.792,1472.96,0
4/23/2019 17:30,13.277,1.698,1358.73,0
4/23/2019 17:45,13.072,1.679,1318.02,0
4/23/2019 18:00,13.149,1.579,1248.48,0
4/23/2019 18:15,13.204,1.66,1319.46,0
4/23/2019 18:30,13.255,1.665,1330.19,0
4/23/2019 18:45,13.355,1.674,1349.61,0
4/23/2019 19:00,13.228,1.531,1219.53,0
4/23/2019 19:15,13.543,1.678,1376.19,0
4/23/2019 19:30,13.5,1.699,1388.23,0
4/23/2019 19:45,13.394,1.697,1373.07,0
4/23/2019 20:00,13.322,1.508,1211.91,0
4/23/2019 20:15,13.506,1.689,1380.5,0
4/23/2019 20:30,13.302,1.695,1359.5,0
4/23/2019 20:45,13.175,1.649,1307.27,0
4/23/2019 21:00,13.272,1.606,1285.21,0
4/23/2019 21:15,13.232,1.664,1326.08,0
4/23/2019 21:30,13.253,1.651,1318.43,0
4/23/2019 21:45,13.144,1.584,1252.37,0
4/23/2019 22:00,13.091,1.666,1310.64,0
4/23/2019 22:15,13.105,1.613,1269.96,0
4/23/2019 22:30,13.071,1.619,1270.9,0
4/23/2019 22:45,12.812,1.648,1262.23,0
4/23/2019 23:00,12.773,1.545,1178.6,0
4/23/2019 23:15,12.864,1.579,1215.56,0
4/23/2019 23:30,12.599,1.605,1203.28,0
4/23/2019 23:45,12.379,1.557,1142.06,0.01
4/24/2019 0:00,12.314,1.5,1093.12,0.03
4/24/2019 0:15,12.29,1.518,1103.27,0.01
4/24/2019 0:30,12.265,1.453,1053.42,0
4/24/2019 0:45,12.249,1.475,1067.35,0.01
4/24/2019 1:00,12.216,1.485,1070.59,0.01
4/24/2019 1:15,12.12,1.485,1060.09,0.02
4/24/2019 1:30,11.949,1.496,1048.88,0.01
